unique_id,amount,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger
26:00.0,5.7,2012-08-01 12:26:00 UTC,-74.0105,40.712262,-74.004667,40.723997,5
43:00.0,12.5,2013-10-29 12:43:00 UTC,-73.966587,40.76158,-73.977545,40.784187,1
17:00.0,3.7,2010-02-13 19:17:00 UTC,-73.976606,40.790782,-73.979717,40.783758,1
37:20.0,6.9,2011-03-18 04:37:20 UTC,-73.957529,40.770053,-73.978995,40.76173,1
02:00.0,49.8,2012-07-03 19:02:00 UTC,-73.952125,40.775352,-73.798482,40.64492,4
12:30.0,6.1,2011-09-29 07:12:30 UTC,-73.99344,40.736999,-74.005717,40.748367,1
02:36.0,6.5,2013-08-16 02:02:36 UTC,-73.99102,40.740733,-73.979586,40.745185,3
43:00.0,19.5,2014-02-21 20:43:00 UTC,-73.995155,40.744872,-74.008402,40.705657,1
58:00.0,11.7,2012-06-07 19:58:00 UTC,-73.997562,40.734262,-73.968783,40.765592,2
30:54.0,7.3,2010-04-24 21:30:54 UTC,-73.989614,40.719102,-74.00197,40.729564,2
16:00.0,17,2014-12-04 14:16:00 UTC,-73.952953,40.785948,-73.965328,40.763283,1
59:05.0,14.9,2010-03-23 21:59:05 UTC,-73.988522,40.737406,-73.942938,40.8017,2
56:21.0,6.5,2011-03-17 19:56:21 UTC,-73.976847,40.747674,-73.991098,40.750699,5
31:00.0,5.3,2009-09-21 21:31:00 UTC,-73.979677,40.749068,-73.996463,40.737275,5
47:00.0,3.7,2010-01-16 21:47:00 UTC,-73.9556,40.776465,-73.952095,40.783827,1
30:19.0,4.5,2010-12-19 18:30:19 UTC,-73.969648,40.797865,-73.97589,40.791668,1
52:26.0,5.5,2013-01-29 14:52:26 UTC,-73.965682,40.759077,-73.973155,40.74796,1
39:00.0,15,2013-11-25 09:39:00 UTC,-74.007732,40.732162,-73.980355,40.760275,4
09:00.0,15.3,2010-07-14 11:09:00 UTC,-73.987298,40.765278,-73.996242,40.729425,1
40:44.0,14.1,2010-07-23 17:40:44 UTC,-73.958398,40.778866,-73.995959,40.73617,1
22:00.0,13,2014-04-27 20:22:00 UTC,-73.991692,40.749887,-73.954282,40.778932,1
47:11.0,14.5,2013-06-20 09:47:11 UTC,-73.98627,40.720389,-73.992024,40.740979,1
16:17.0,8.1,2010-03-11 19:16:17 UTC,-73.988503,40.732027,-74.003924,40.716044,1
14:29.0,4.5,2012-11-04 20:14:29 UTC,-73.974329,40.750694,-73.986849,40.755736,1
25:00.0,13,2014-01-22 17:25:00 UTC,-74.013095,40.716575,-73.983843,40.727767,5
31:37.0,4.5,2009-06-09 13:31:37 UTC,-73.991062,40.738916,-73.993668,40.730324,1
48:54.0,8.1,2009-10-15 09:48:54 UTC,-73.99206,40.754545,-73.972647,40.762622,2
00:00.0,8.9,2011-06-27 17:00:00 UTC,-73.974885,40.756432,-73.991387,40.749997,2
55:00.0,12,2013-05-13 21:55:00 UTC,-73.99206,40.715682,-73.981412,40.750062,5
29:00.0,12.5,2014-04-15 20:29:00 UTC,-73.973342,40.759487,-74.008172,40.73803,1
02:24.0,4.1,2011-10-01 16:02:24 UTC,-73.998008,40.740968,-74.004448,40.731729,3
51:00.0,5.3,2012-04-25 19:51:00 UTC,-73.979875,40.746032,-73.990155,40.740757,1
00:00.0,5.3,2012-05-15 17:00:00 UTC,-73.966455,40.804807,-73.972732,40.793392,2
22:51.0,9.5,2014-12-10 21:22:51 UTC,-73.973012,40.752433,-73.950283,40.78383,1
30:13.0,4.5,2009-07-28 21:30:13 UTC,-73.976111,40.760304,-73.969599,40.759425,2
22:00.0,10.1,2010-09-08 08:22:00 UTC,-73.870807,40.773718,-73.797437,40.7092,1
17:24.0,10.5,2012-04-30 10:17:24 UTC,-73.789962,40.646752,-73.808563,40.685476,1
11:00.0,5.3,2012-05-20 13:11:00 UTC,-73.965175,40.772433,-73.969532,40.785077,5
18:12.0,5.7,2009-08-31 14:18:12 UTC,-73.983055,40.738873,-73.976179,40.741696,1
02:00.0,12.5,2009-11-27 20:02:00 UTC,-73.967887,40.762918,-74.005227,40.72374,4
08:29.0,14.9,2010-12-05 03:08:29 UTC,-74.001633,40.732167,-73.946909,40.727462,1
41:26.0,13.7,2011-02-27 01:41:26 UTC,-73.954036,40.729658,-74.003999,40.723846,1
12:12.0,10.5,2011-07-31 16:12:12 UTC,-73.992792,40.749154,-74.010309,40.709911,1
48:00.0,8.5,2012-03-23 22:48:00 UTC,-73.98804,40.731937,-73.966698,40.758847,2
37:55.0,9.5,2013-03-22 15:37:55 UTC,-73.981131,40.744235,-73.982934,40.722859,1
22:00.0,11,2013-07-08 07:22:00 UTC,-73.991548,40.73335,-73.969423,40.761305,1
58:37.0,10.5,2013-08-06 06:58:37 UTC,-74.008116,40.738829,-73.977236,40.760338,1
38:00.0,7,2014-06-24 11:38:00 UTC,-73.964715,40.770032,-73.95328,40.783657,1
11:14.0,4,2015-02-23 02:11:14 UTC,-74.0067749,40.73583603,-73.99932861,40.74402237,2
12:32.0,8,2015-06-23 12:12:32 UTC,-73.98127747,40.76908112,-73.96920776,40.76330185,1
23:38.0,8.1,2009-10-12 19:23:38 UTC,-73.967539,40.762701,-73.981562,40.779549,1
20:28.0,6.1,2009-12-21 18:20:28 UTC,-73.979483,40.784691,-73.98203,40.77056,1
59:00.0,61.9,2010-04-08 13:59:00 UTC,-73.984688,40.75668,-74.17753,40.695203,5
19:00.0,29.3,2012-08-27 05:19:00 UTC,-74.005442,40.73692,-73.885357,40.77161,1
44:55.0,7.5,2013-09-12 10:44:55 UTC,-73.990954,40.765727,-73.99486,40.75503,1
00:00.0,28.5,2014-04-11 02:00:00 UTC,-73.993198,40.71941,-73.905045,40.771507,1
04:31.0,32.04,2015-03-29 23:04:31 UTC,-73.87465668,40.77392578,-73.95988464,40.76942825,1
50:07.0,10.5,2009-04-18 02:50:07 UTC,-73.985325,40.73595,-73.9509,40.779263,1
50:13.0,4.9,2011-02-01 14:50:13 UTC,-73.975897,40.758172,-73.97785,40.763659,1
30:00.0,5.7,2011-09-13 23:30:00 UTC,-73.978622,40.74486,-73.96769,40.760648,5
58:21.0,16.1,2012-06-23 19:58:21 UTC,-73.979338,40.763405,-74.001081,40.707477,1
03:00.0,12.5,2014-03-06 15:03:00 UTC,-73.9735,40.792417,-73.951648,40.782762,1
57:56.0,7.5,2015-02-13 21:57:56 UTC,-73.96969604,40.76313782,-73.98501587,40.75865555,2
22:12.0,12.1,2009-09-14 09:22:12 UTC,-73.962138,40.773644,-73.994544,40.739203,1
18:59.0,4,2014-03-12 15:18:59 UTC,-73.993606,40.746489,-73.999803,40.742469,1
53:34.0,21.5,2014-05-05 08:53:34 UTC,-74.015078,40.714577,-73.977952,40.756117,1
58:00.0,7.3,2010-04-13 15:58:00 UTC,-73.98442,40.768358,-73.98597,40.75735,2
45:02.0,8.5,2012-06-07 23:45:02 UTC,-73.981635,40.771537,-73.98056,40.74252,1
19:00.0,5.5,2013-10-14 22:19:00 UTC,-73.992502,40.743657,-73.991115,40.73141,1
48:05.0,7.3,2010-06-11 22:48:05 UTC,-74.006729,40.74155,-73.980536,40.730467,1
27:38.0,4.1,2011-02-16 14:27:38 UTC,-74.00179297,40.73048498,-73.996084,40.73825222,1
32:43.0,14.1,2011-04-18 09:32:43 UTC,-73.957882,40.76175,-73.994442,40.712709,2
54:02.0,12.9,2012-04-20 10:54:02 UTC,-74.014057,40.709156,-73.992914,40.735746,2
04:13.0,8,2014-11-25 07:04:13 UTC,-73.966843,40.75793,-73.986138,40.755927,2
17:00.0,5.5,2015-01-26 06:17:00 UTC,-73.98818207,40.73777771,-73.97875214,40.75048065,1
34:00.0,7.7,2011-02-04 09:34:00 UTC,-73.957408,40.774168,-73.97007,40.759527,1
08:00.0,10.9,2011-06-30 14:08:00 UTC,-74.00271,40.728557,-74.006427,40.70838,1
10:20.0,7.5,2013-12-20 17:10:20 UTC,-73.955436,40.7798,-73.945944,40.781498,1
22:39.0,5.3,2010-04-16 12:22:39 UTC,-73.974021,40.752533,-73.974837,40.759051,2
04:08.0,11.3,2010-07-21 21:04:08 UTC,-73.982694,40.76298,-74.010806,40.723599,2
39:00.0,6.9,2009-12-16 20:39:00 UTC,-73.9676,40.75601,-73.987465,40.73253,1
21:00.0,12.5,2010-12-17 19:21:00 UTC,-73.996257,40.763323,-73.990942,40.750615,1
33:00.0,9.3,2011-12-17 10:33:00 UTC,-73.973365,40.748065,-73.978477,40.763122,2
24:00.0,5.5,2013-05-02 20:24:00 UTC,-73.97185,40.7576,-73.973792,40.748935,5
36:00.0,26,2014-03-11 14:36:00 UTC,-73.989272,40.739763,-74.012745,40.706333,1
58:04.0,7.5,2013-05-13 09:58:04 UTC,-73.99094,40.751051,-73.988281,40.739371,2
08:00.0,6,2013-05-28 07:08:00 UTC,-73.962045,40.776217,-73.976195,40.759972,1
55:00.0,13.7,2010-05-18 02:55:00 UTC,-73.985703,40.732528,-73.916742,40.75766,2
16:38.0,6.5,2012-10-24 18:16:38 UTC,-74.00234,40.739717,-73.987935,40.728717,1
21:00.0,14,2014-09-30 09:21:00 UTC,-73.98958,40.77124,-73.97296,40.76464,1
25:00.0,6.5,2012-02-23 21:25:00 UTC,-74.000022,40.721835,-73.996908,40.73326,5
25:01.0,6.9,2012-08-24 13:25:01 UTC,-73.987211,40.739238,-74.005278,40.740431,2
27:00.0,8,2012-12-26 21:27:00 UTC,-73.986445,40.74919,-73.98683,40.729687,1
18:00.0,13.5,2013-12-14 21:18:00 UTC,-73.980583,40.780097,-73.9791,40.755137,1
35:00.0,20,2014-10-23 01:35:00 UTC,-73.95102,40.778665,-73.880222,40.737547,6
59:01.0,4.5,2009-04-19 01:59:01 UTC,-73.997936,40.722729,-74.003399,40.71913,1
22:00.0,27.7,2011-10-23 09:22:00 UTC,-73.979635,40.761002,-73.870912,40.774128,2
41:37.0,21,2013-02-24 00:41:37 UTC,-73.992183,40.724999,-73.979651,40.779582,1
48:11.0,5.5,2014-05-05 16:48:11 UTC,-73.993603,40.724575,-73.983685,40.731868,2
56:00.0,21.5,2014-05-20 23:56:00 UTC,-73.98583,40.76765,-73.93734,40.821,1
58:49.0,6,2015-01-10 08:58:49 UTC,-73.97208405,40.74986267,-73.98135376,40.75509262,5
47:46.0,18.5,2015-01-08 22:47:46 UTC,-73.8631134,40.76938248,-73.80786896,40.75272369,5
04:00.0,26.9,2011-05-16 17:04:00 UTC,-73.871063,40.773725,-73.960547,40.779575,5
42:27.0,4.9,2012-03-16 19:42:27 UTC,-73.972056,40.786408,-73.97596,40.795449,1
46:12.0,5.5,2014-09-09 19:46:12 UTC,-73.970559,40.759946,-73.96256,40.765392,1
24:00.0,8.5,2009-08-27 08:24:00 UTC,-73.950175,40.780108,-73.973623,40.757292,1
36:00.0,4.5,2010-02-27 15:36:00 UTC,-73.954472,40.783648,-73.95543,40.776042,1
58:00.0,11.3,2011-12-14 06:58:00 UTC,-73.988805,40.77399,-74.00562,40.728132,5
16:26.0,10.5,2012-11-25 11:16:26 UTC,-74.006601,40.731765,-73.987496,40.761967,1
50:17.0,3,2014-01-30 10:50:17 UTC,-73.901812,40.763986,-73.901812,40.763986,1
15:00.0,39,2013-04-15 14:15:00 UTC,-73.953632,40.77893,-73.832367,40.878152,5
05:03.0,16.1,2011-07-22 14:05:03 UTC,-73.974144,40.762697,-74.006174,40.741338,1
56:00.0,20,2014-09-03 07:56:00 UTC,-73.993987,40.691055,-73.986545,40.751412,5
10:00.0,6.1,2011-02-11 16:10:00 UTC,-73.957893,40.765195,-73.954827,40.779035,1
04:53.0,8.5,2014-07-10 22:04:53 UTC,-73.98901,40.763261,-73.987622,40.744335,2
06:00.0,19.5,2014-07-22 15:06:00 UTC,-73.97731,40.751347,-73.979095,40.759337,1
07:47.0,14,2015-05-19 21:07:47 UTC,-74.00804138,40.74642181,-73.97817993,40.77833939,1
39:00.0,4.9,2011-10-14 07:39:00 UTC,-73.980973,40.744767,-73.975635,40.754857,6
49:00.0,7,2012-10-24 21:49:00 UTC,-73.97304,40.76483,-73.96349,40.774242,1
51:00.0,9,2012-12-09 11:51:00 UTC,-73.99556,40.741665,-73.987257,40.760367,1
33:31.0,8.5,2013-06-09 02:33:31 UTC,-74.001231,40.736574,-73.996754,40.715215,3
54:30.0,7.7,2012-05-27 18:54:30 UTC,-74.007509,40.74328,-73.980798,40.77169,2
24:00.0,7.5,2013-03-09 17:24:00 UTC,-73.994682,40.731715,-73.98026,40.726497,3
18:09.0,14.5,2013-05-24 18:18:09 UTC,-73.994896,40.74017,-73.95672,40.776644,1
39:00.0,14,2013-10-19 23:39:00 UTC,-73.980727,40.750892,-73.999807,40.734632,1
56:20.0,10.5,2014-01-23 10:56:20 UTC,-73.951061,40.771637,-73.968888,40.764441,1
39:15.0,10.5,2014-04-14 19:39:15 UTC,-73.987028,40.755712,-74.002156,40.719524,3
49:00.0,9.7,2011-10-29 09:49:00 UTC,-73.948407,40.773873,-73.948157,40.774442,2
33:00.0,5.5,2013-10-19 09:33:00 UTC,-73.991657,40.754627,-73.982355,40.767487,1
34:00.0,6.9,2009-02-19 13:34:00 UTC,-73.961362,40.771547,-73.974038,40.756698,1
14:33.0,22.9,2009-04-10 09:14:33 UTC,-73.990328,40.718985,-73.865085,40.770554,1
19:00.0,17.5,2013-07-10 13:19:00 UTC,-74.005907,40.717377,-73.99092,40.76994,1
21:35.0,18.5,2015-01-15 22:21:35 UTC,-73.99552155,40.71906662,-73.95535278,40.77993393,2
06:45.0,5.3,2011-10-05 19:06:45 UTC,-73.9508,40.7716,-73.9584,40.7607,1
16:56.0,6,2015-02-07 09:16:56 UTC,-73.98091125,40.74469376,-73.97532654,40.75726318,1
33:00.0,5.7,2011-02-13 09:33:00 UTC,-73.985748,40.759575,-74.000343,40.758522,1
48:00.0,7.7,2012-07-19 20:48:00 UTC,-73.978072,40.773815,-73.952572,40.77249,1
52:44.0,8.5,2013-11-02 18:52:44 UTC,-73.95307,40.771967,-73.968664,40.786406,1
58:00.0,20.1,2011-02-13 22:58:00 UTC,-74.006623,40.739417,-73.91453,40.757693,2
27:00.0,4.1,2012-08-28 13:27:00 UTC,-73.992602,40.75364,-73.99227,40.74857,1
39:18.0,13.5,2014-03-01 01:39:18 UTC,-74.007734,40.724958,-73.977372,40.763841,1
43:59.0,17.5,2014-04-07 08:43:59 UTC,-73.970898,40.748165,-74.012717,40.701678,1
37:44.0,5.5,2014-08-27 21:37:44 UTC,-73.991703,40.729982,-73.984545,40.724933,1
48:00.0,11.5,2014-09-02 22:48:00 UTC,-73.972695,40.755717,-73.94814,40.778062,2
12:11.0,14,2015-05-31 03:12:11 UTC,-73.95176697,40.71493149,-73.97637177,40.68598938,5
25:59.0,7.3,2010-08-06 20:25:59 UTC,-73.990937,40.740066,-73.997489,40.722422,2
27:31.0,6.1,2010-12-06 19:27:31 UTC,-73.982743,40.76925,-73.982569,40.773784,1
51:00.0,5.7,2012-02-19 14:51:00 UTC,-73.994923,40.73984,-73.98069,40.746238,3
19:35.0,4.1,2009-07-30 18:19:35 UTC,-73.949244,40.781394,-73.949264,40.773498,1
05:00.0,6.5,2009-08-20 11:05:00 UTC,-73.977865,40.747968,-73.988832,40.743648,1
15:00.0,6.9,2012-02-08 20:15:00 UTC,-73.983907,40.75715,-73.991355,40.75117,2
44:36.0,3.5,2014-03-31 07:44:36 UTC,-73.974231,40.78886,-73.969869,40.794834,1
09:22.0,9.5,2014-05-19 20:09:22 UTC,-74.005302,40.750589,-73.985923,40.75866,3
36:00.0,11,2014-05-20 19:36:00 UTC,-73.985228,40.744627,-73.999405,40.761315,5
36:00.0,10,2014-05-20 19:36:00 UTC,-73.986765,40.739837,-74.003415,40.755485,3
33:00.0,7.5,2014-11-29 22:33:00 UTC,-73.952455,40.777087,-73.964032,40.75785,2
13:23.0,7.5,2014-09-03 17:13:23 UTC,0,0,0,0,1
28:00.0,14.9,2011-05-06 20:28:00 UTC,-73.973768,40.79147,-73.971383,40.75208,1
41:00.0,10.5,2013-08-31 18:41:00 UTC,-73.979432,40.735692,-73.989568,40.752197,1
54:00.0,26,2013-10-31 23:54:00 UTC,-74.015642,40.711332,-73.941642,40.74625,6
22:54.0,11,2015-04-17 15:22:54 UTC,-73.98147583,40.74425507,-73.9895401,40.75724411,1
29:00.0,6.5,2010-02-17 12:29:00 UTC,-73.985438,40.758892,-73.971573,40.76382,5
57:53.0,6.1,2010-07-27 15:57:53 UTC,-73.953464,40.78825,-73.939725,40.791119,3
34:28.0,4.1,2012-03-13 14:34:28 UTC,-73.998136,40.740523,-74.003189,40.731519,1
30:00.0,8.5,2013-01-03 01:30:00 UTC,-73.784833,40.648682,-73.784947,40.665947,5
08:49.0,5.5,2014-04-17 20:08:49 UTC,-74.003889,40.72566,-73.993694,40.741491,1
47:05.0,27.47,2009-07-26 22:47:05 UTC,-73.872927,40.774164,-73.961309,40.75689,1
00:00.0,9.3,2010-12-17 17:00:00 UTC,-73.95668,40.767105,-73.973177,40.790003,2
16:36.0,8.5,2011-02-14 15:16:36 UTC,-73.978494,40.762528,-73.970897,40.78847,1
51:00.0,6.1,2012-05-11 19:51:00 UTC,-73.991005,40.730137,-74.00094,40.72939,6
01:40.0,5.7,2012-06-03 02:01:40 UTC,-73.983377,40.744757,-73.967455,40.752492,1
38:00.0,3.7,2012-07-13 21:38:00 UTC,-73.984272,40.720832,-73.987697,40.72449,2
55:52.0,12,2013-07-15 09:55:52 UTC,-73.978971,40.759148,-73.989144,40.737386,2
30:31.0,7,2014-10-01 15:30:31 UTC,-73.970407,40.75897,-73.978317,40.75268,1
35:37.0,5.8,2009-02-21 23:35:37 UTC,-73.970276,40.767859,-73.980418,40.751394,1
12:00.0,19.7,2011-04-28 15:12:00 UTC,-73.979935,40.77492,-73.929992,40.849273,1
58:00.0,14.1,2011-10-12 12:58:00 UTC,-73.997152,40.722172,-73.969987,40.762223,1
52:00.0,11,2013-02-25 13:52:00 UTC,-74.0012,40.741645,-74.011793,40.71479,5
26:10.0,37,2014-03-14 08:26:10 UTC,-73.994061,40.751188,-73.998809,40.659953,2
25:09.0,9.5,2015-04-30 22:25:09 UTC,-73.97103119,40.75873947,-73.98130798,40.73576355,3
45:00.0,6.1,2009-04-23 21:45:00 UTC,-73.977983,40.771403,-73.968728,40.784303,1
30:31.0,19.5,2014-05-14 06:30:31 UTC,-74.008872,40.718834,-73.955739,40.765946,1
41:00.0,6.5,2010-08-23 18:41:00 UTC,-73.986905,40.76678,-73.98619,40.759702,5
03:00.0,28.67,2010-09-24 05:03:00 UTC,-73.976848,40.79023,-73.862007,40.767962,1
20:00.0,4.9,2010-01-16 01:20:00 UTC,-73.989432,40.730052,-73.99991,40.730775,3
08:00.0,7.7,2011-10-14 00:08:00 UTC,-73.97891,40.763237,-73.997655,40.756455,1
25:46.0,16,2014-12-19 08:25:46 UTC,-74.003297,40.749254,-74.014387,40.702866,1
33:25.0,11.5,2015-04-30 18:33:25 UTC,-73.96846771,40.76238251,-73.98044586,40.75366592,1
10:00.0,13.7,2012-06-01 23:10:00 UTC,-73.99296,40.709605,-73.981767,40.679455,1
27:57.0,6.9,2012-06-20 09:27:57 UTC,-73.97235,40.760032,-73.983208,40.757832,1
16:58.0,3.5,2014-11-18 22:16:58 UTC,-73.996634,40.737446,-74.003072,40.740051,1
11:00.0,7,2012-09-06 16:11:00 UTC,-73.969445,40.769195,-73.96064,40.778232,1
01:00.0,7,2013-07-31 01:01:00 UTC,-73.98458,40.761532,-73.989307,40.777005,5
48:00.0,3.7,2010-01-04 16:48:00 UTC,-73.98871,40.793443,-73.99916,40.796703,1
52:00.0,8.9,2010-03-09 09:52:00 UTC,-73.974163,40.753422,-73.979225,40.765105,5
27:00.0,6.9,2011-09-28 15:27:00 UTC,-73.962073,40.773683,-73.968302,40.760802,1
05:17.0,15.3,2012-07-05 13:05:17 UTC,-73.992155,40.751463,-73.945868,40.795502,1
33:00.0,18.5,2014-06-06 00:33:00 UTC,-73.97249,40.786432,-73.983255,40.726652,1
58:00.0,15.3,2012-02-02 08:58:00 UTC,-73.968022,40.80072,-73.975132,40.752298,1
44:05.0,17.5,2014-09-25 10:44:05 UTC,-73.996882,40.747711,-73.979627,40.75249,1
39:30.0,7.4,2009-04-06 22:39:30 UTC,0,0,0,0,1
13:00.0,6.5,2010-02-14 22:13:00 UTC,-74.00696,40.749125,-73.990573,40.742223,2
52:00.0,13.3,2010-12-13 17:52:00 UTC,-73.978217,40.785667,-73.987737,40.744927,1
04:00.0,9.3,2011-06-12 19:04:00 UTC,-73.997733,40.761473,-74.005638,40.736832,1
59:00.0,6.9,2011-06-21 19:59:00 UTC,-73.972353,40.74967,-73.988723,40.739575,2
46:00.0,10.5,2012-12-01 20:46:00 UTC,-74.007563,40.740872,-73.994682,40.726042,1
20:00.0,9,2014-07-19 00:20:00 UTC,-74.00729,40.743187,-73.982908,40.765647,1
19:03.0,13.5,2015-01-20 17:19:03 UTC,-73.98239899,40.76830292,-73.95311737,40.78438568,1
08:14.0,8.5,2015-06-05 22:08:14 UTC,-73.98073578,40.76546097,-73.99149323,40.75012207,1
06:32.0,24.1,2012-01-14 13:06:32 UTC,-73.988581,40.733828,-73.95618,40.801275,1
13:00.0,14.1,2010-03-08 17:13:00 UTC,-73.965932,40.768517,-74.004952,40.74659,1
26:01.0,13.7,2011-11-19 21:26:01 UTC,-73.967538,40.761993,-74.00663,40.74783,2
26:59.0,12.5,2013-03-14 02:26:59 UTC,-73.987286,40.765662,-73.95687,40.802308,2
32:55.0,10.5,2009-02-20 07:32:55 UTC,-73.981927,40.772465,-73.985271,40.74071,1
40:00.0,30.1,2009-06-28 20:40:00 UTC,-73.781828,40.64484,-73.933572,40.587443,1
45:00.0,6.9,2009-10-07 21:45:00 UTC,-73.992185,40.743065,-73.987568,40.758703,2
09:00.0,12.9,2010-11-20 20:09:00 UTC,-73.960792,40.770007,-73.988722,40.741278,3
10:00.0,9.7,2011-02-04 17:10:00 UTC,-73.963675,40.771445,-73.967128,40.801892,1
44:00.0,8.5,2014-01-09 10:44:00 UTC,-73.96494,40.755452,-73.962625,40.772765,2
11:46.0,3.7,2012-01-06 22:11:46 UTC,-73.955841,40.784785,-73.9533,40.791065,4
30:50.0,3.7,2010-05-30 18:30:50 UTC,0,0,0,0,2
00:00.0,6.5,2013-01-14 20:00:00 UTC,-73.972305,40.763947,-73.9821,40.757092,1
28:33.0,11.5,2014-12-28 09:28:33 UTC,-73.978538,40.7488,-73.972615,40.780902,3
54:02.0,34.83,2015-03-09 17:54:02 UTC,-73.87451935,40.77414703,-73.97380829,40.78297424,1
02:00.0,24.9,2009-05-11 19:02:00 UTC,-73.885628,40.771857,-73.971798,40.677488,1
08:00.0,10.9,2010-08-24 19:08:00 UTC,-73.99193,40.739738,-74.003318,40.723022,3
42:00.0,10,2014-10-11 22:42:00 UTC,-73.978058,40.78663,-73.968835,40.76916,5
01:11.0,8.5,2010-07-09 19:01:11 UTC,-73.973376,40.743913,-73.947102,40.779919,1
40:12.0,11.3,2010-07-21 13:40:12 UTC,-73.991444,40.750238,-73.978424,40.723891,1
09:00.0,10.9,2010-12-29 07:09:00 UTC,-73.955765,40.78179,-73.972468,40.743447,6
29:00.0,7.7,2011-06-29 20:29:00 UTC,-73.989212,40.734137,-73.975505,40.717458,5
30:00.0,3,2013-09-03 11:30:00 UTC,-73.956795,40.780782,-73.960285,40.778872,1
47:00.0,8,2014-07-09 21:47:00 UTC,-73.985872,40.752912,-73.99022,40.73339,2
22:02.0,17.5,2015-05-30 15:22:02 UTC,-74.01026154,40.73132706,-73.98859406,40.77819061,1
09:00.0,6.1,2009-02-06 18:09:00 UTC,-73.984577,40.742273,-73.99311,40.749765,1
42:33.0,7.7,2009-02-07 15:42:33 UTC,-73.976123,40.788586,-73.954819,40.80516,1
03:45.0,22.9,2009-08-17 00:03:45 UTC,-73.989282,40.757904,-73.851404,40.736435,2
50:00.0,19.7,2012-08-18 00:50:00 UTC,-73.986555,40.743408,-73.985603,40.66801,1
22:15.0,10.5,2012-10-15 11:22:15 UTC,-73.982411,40.77377,-73.97456,40.751047,1
08:57.0,14,2012-12-14 20:08:57 UTC,-73.950779,40.779339,-73.980796,40.74121,1
36:15.0,10.5,2013-03-05 09:36:15 UTC,-73.992875,40.756504,-73.983919,40.760703,2
46:00.0,5.3,2011-04-13 07:46:00 UTC,-73.969188,40.754682,-73.975667,40.75077,2
16:34.0,6.9,2010-03-27 11:16:34 UTC,-73.989869,40.750628,-73.975705,40.760589,2
00:00.0,28.9,2012-08-24 19:00:00 UTC,-73.870682,40.773675,-73.973675,40.79465,1
25:55.0,57.54,2015-04-17 22:25:55 UTC,-73.78243256,40.64443588,-73.96135712,40.76013565,1
28:00.0,6.1,2012-02-04 19:28:00 UTC,-73.966025,40.794937,-73.976043,40.77624,5
05:00.0,2.9,2012-07-19 08:05:00 UTC,-73.987565,40.759467,-73.98707,40.759905,1
28:00.0,5.7,2012-08-27 19:28:00 UTC,-73.974207,40.730597,-73.987032,40.72096,1
12:24.0,9.3,2010-02-13 23:12:24 UTC,-73.976492,40.744225,-73.993321,40.722506,2
47:00.0,4.1,2010-05-29 08:47:00 UTC,-73.99546,40.744365,-73.994085,40.751197,2
00:00.0,2.9,2010-10-16 15:00:00 UTC,-73.997242,40.722475,-73.996537,40.723793,1
21:52.0,15.7,2011-09-08 11:21:52 UTC,-73.968088,40.751283,-73.92912,40.798251,1
11:00.0,4.1,2011-01-24 15:11:00 UTC,-74.006597,40.731485,-74.001842,40.739453,5
43:54.0,4.5,2012-01-13 21:43:54 UTC,-73.988947,40.717126,-73.987845,40.720971,1
07:14.0,8.1,2012-01-19 07:07:14 UTC,-74.006468,40.738699,-73.977832,40.756078,1
55:00.0,6,2014-07-30 15:55:00 UTC,-73.96697,40.772507,-73.957317,40.783027,1
27:18.0,26.5,2009-06-24 03:27:18 UTC,-73.998523,40.719879,-73.939682,40.847419,1
04:18.0,4,2014-02-14 21:04:18 UTC,-73.983903,40.749802,-73.980859,40.745103,2
09:57.0,5.7,2011-03-06 16:09:57 UTC,-73.975038,40.753419,-73.99014,40.751632,1
32:00.0,4.9,2011-11-22 00:32:00 UTC,-73.982102,40.762362,-73.993313,40.752517,1
55:45.0,14,2015-03-15 14:55:45 UTC,-73.97857666,40.74606323,-73.97782898,40.77808762,1
36:55.0,57.54,2015-04-11 19:36:55 UTC,-73.77669525,40.64537048,-73.99150085,40.75016403,1
57:14.0,4.5,2009-06-16 07:57:14 UTC,-73.967299,40.766665,-73.967844,40.759653,1
29:00.0,5.7,2012-01-02 19:29:00 UTC,-73.967218,40.76343,-73.981083,40.744658,5
52:00.0,9.5,2013-03-03 11:52:00 UTC,-73.96808,40.800472,-73.984722,40.779262,1
25:00.0,4.9,2009-09-23 20:25:00 UTC,-73.992938,40.742848,-74.005513,40.748302,1
56:58.0,26.27,2009-12-07 19:56:58 UTC,-73.977974,40.760048,-73.885487,40.773243,1
31:00.0,9.3,2010-06-18 02:31:00 UTC,-73.988808,40.731318,-73.980352,40.761553,1
22:45.0,16.1,2012-07-23 11:22:45 UTC,-73.976607,40.744061,-73.98428,40.675866,1
31:00.0,7.5,2014-04-10 12:31:00 UTC,-73.9931,40.752237,-73.973102,40.751315,1
11:00.0,4.5,2012-01-11 11:11:00 UTC,-73.95596,40.773745,-73.956858,40.78087,1
07:57.0,14.5,2012-11-21 21:07:57 UTC,-73.974103,40.760074,-73.909092,40.759085,1
49:40.0,6.5,2009-03-11 14:49:40 UTC,-73.968415,40.764631,-73.956369,40.774847,1
28:00.0,3.7,2011-11-01 18:28:00 UTC,-73.984325,40.772225,-73.986325,40.76703,5
